qmof-87d4896,1261.4,0.346236,0.52328,7.95694,2.46579
qmof-2b95566,1576.92,0.404772,0.54408,5.95958,1.58449
qmof-dc2dcc2,5408.75,2.30388,0.84725,12.67951,4.98899
qmof-7d91d26,698.403,0.313175,0.42374,5.22462,1.03781
qmof-f23efa9,5224.58,2.80615,0.88354,14.74218,1.95004
qmof-de5d995,2803.07,0.761646,0.61858,7.25732,5.27084
qmof-8363535,942.281,0.367109,0.50684,8.6836,1.3196
qmof-20b49f0,5374.44,1.79987,0.79606,10.84362,8.58523
qmof-49b3901,0,0.278509,0.44482,4.80383,1.71503
qmof-4695aa0,1517.25,0.445203,0.48569,6.56383,2.67107
qmof-e5a5a08,2525.63,0.83245,0.76365,11.51412,4.4945
qmof-35c8beb,4081.64,1.8144,0.83253,14.60515,6.73288
qmof-bbdb65b,3290.03,1.04717,0.68949,10.56533,4.81724
qmof-e01ef61,2782.15,0.9311,0.6839,10.35296,7.08497
qmof-1e0ce81,1111.21,0.376188,0.47069,4.7733,1.37846
qmof-13a76dd,2696.05,0.629394,0.61848,5.47067,4.66451
qmof-1f56bb6,4016.45,1.26372,0.74486,10.59206,8.96445
qmof-f9f153c,1349.36,0.501169,0.557,8.80311,2.17503
qmof-13c119c,2430.97,0.681195,0.68237,8.99693,5.72052
qmof-3433e2e,1843.89,0.561218,0.58132,7.62254,3.61206
qmof-646c173,1489.47,0.377096,0.58943,8.28189,1.68169
qmof-a50a6c8,0,0.316607,0.43468,6.44084,1.18691
qmof-549999a,3070.36,0.593183,0.60273,4.83905,1.59854
qmof-f2ed8cf,3439.92,0.843784,0.68612,6.69099,5.89771
qmof-2dc3acb,1359.92,0.431763,0.48946,5.02571,2.50877
qmof-5f3ad60,2276.87,0.544553,0.57022,6.00389,3.09539
qmof-b7ce8aa,1594.93,0.400004,0.53043,5.18472,2.08446
qmof-85c997c,3301.64,1.03255,0.69674,10.04578,7.57934
qmof-33c5b15,1467.13,0.53925,0.53669,9.42312,3.25204
qmof-2223d2b,3790.33,1.53432,0.76999,14.51836,13.20174
qmof-a559dcb,3092.76,1.07126,0.76504,14.54883,3.65816
qmof-bd502de,1133.36,0.443373,0.5233,6.86959,1.74463
qmof-f22a7c6,1464.76,0.44898,0.53549,6.64204,2.08245
qmof-675f95d,0,0.295601,0.39554,4.71079,0.06157
qmof-cfe9104,2290.11,0.53573,0.54953,4.98241,4.34403
qmof-afbfd10,1990.55,1.18264,0.74065,22.23468,1.26888
qmof-b8e941c,2347.26,0.683477,0.72621,8.99689,3.67715
qmof-96d4798,1847.6,0.517501,0.55281,5.5908,2.69702
qmof-b8f7e2b,2601.2,0.911265,0.7648,16.04209,4.20228
qmof-734131e,1251.4,0.388497,0.44597,5.74242,1.64222
qmof-1f43ca5,1628.74,0.463672,0.52954,5.52867,2.99185
qmof-f7052f3,4790.11,1.797,0.7987,13.0043,11.01719
qmof-90a3f60,2426.43,0.749566,0.66347,8.7335,5.64095
qmof-7616b2d,1921.47,0.569808,0.59498,8.95362,3.49377
qmof-6ebfed4,1476.45,0.599983,0.58167,11.10899,3.80007
qmof-b74c4c7,3292.93,1.02338,0.74099,11.58878,4.82193
qmof-c9683b1,3259.83,0.784285,0.62959,6.56678,4.83944
qmof-d21a0d9,2196.84,0.501174,0.55082,5.2981,1.97267
qmof-276e333,4094.62,1.38716,0.78112,11.11963,8.75805
qmof-2f13274,3628.82,1.35165,0.8124,16.29875,4.71747
qmof-6a667dc,2883.79,0.736279,0.61854,6.99314,5.15793
qmof-6cac3d1,3520.13,0.757922,0.64891,7.48914,2.63451
qmof-0f39fa4,2201.84,0.854582,0.65865,13.67198,5.16659
qmof-2c5eeb2,1269.62,0.398433,0.52145,5.11824,2.86342
qmof-8b50b3f,4082.82,1.19987,0.76177,11.14613,7.37497
qmof-e99de19,610.955,0.214748,0.41743,7.06484,0.76762
qmof-4b8c0f7,0,0.278922,0.42237,5.17101,1.58816
qmof-d7d047e,1808.62,0.536588,0.53724,5.66961,1.8851
qmof-3d69dee,2913.02,1.01005,0.70744,11.21039,7.50589
qmof-c11ff6c,2210.57,0.532895,0.58269,6.69027,2.88107
qmof-e678090,3805.8,1.06852,0.71888,8.4465,8.04792
qmof-fb8788b,3612.42,0.969778,0.71783,9.38532,4.71915
qmof-5893d8f,1152.04,0.347931,0.4952,4.80727,1.54791
qmof-19da9fb,3308.85,1.10986,0.78351,15.22562,6.08439
qmof-3ac3d82,1511.03,0.367447,0.57807,6.37063,1.53212
qmof-b7e8393,896.897,0.296837,0.44383,5.77341,2.01027
qmof-42e7848,3448.95,0.901195,0.72217,9.23632,8.59637
qmof-d417dab,2469.53,0.770854,0.75419,12.0223,4.50519
qmof-cfee2db,3006.26,0.86179,0.68781,9.575,6.14565
qmof-8a38035,2445.88,0.781982,0.65558,9.14171,6.75145
qmof-2b9efc6,479.338,0.225456,0.3737,4.90575,1.02448
qmof-b91d959,1093.62,0.299545,0.50209,5.36921,1.27454
qmof-bc76ca2,3171.54,0.879931,0.65712,10.84057,5.59463
qmof-2eb73bf,0,0.284481,0.43414,5.78302,0.56494
qmof-43ef3a1,1231.05,0.557895,0.57287,11.39392,3.20186
qmof-95de84b,2362.12,0.546851,0.60004,5.94076,3.32611
qmof-a04209a,1935.22,0.549696,0.54811,6.35804,2.10187
qmof-f804647,3776.87,1.4556,0.82235,16.28161,4.49766
qmof-177f279,719.429,0.299017,0.42183,4.76447,0.13021
qmof-f61d5ce,1579.86,0.473427,0.60967,7.49696,3.02859
qmof-30dfda8,4340.85,1.21743,0.75158,8.90079,7.38816
qmof-1033c27,1745.43,0.435574,0.58975,6.08628,2.68242
qmof-c0f3800,653.128,0.354275,0.4396,4.90177,0.95527
qmof-f27819b,3401.61,0.879422,0.65533,7.76375,5.63892
qmof-18b8ab1,3881.64,1.29125,0.75679,13.26315,4.57504
qmof-c59d505,1752.21,0.484054,0.53915,6.18126,3.00851
qmof-6cf28ef,5899.26,2.08221,0.82236,13.43245,6.87578
qmof-d083099,5116,1.92985,0.81768,12.08633,5.03209
qmof-cf6747d,2914.1,0.890932,0.67614,8.09639,6.33097
qmof-617a25d,4689.65,2.45593,0.86896,15.9842,4.02067
qmof-1fbb566,2600.6,0.811272,0.65431,7.69091,5.8102
qmof-f39795c,1972.72,0.759476,0.66344,14.18866,4.45575
qmof-077f6af,3512.15,0.897491,0.663,7.51878,6.24572
qmof-a40483e,808.177,0.279984,0.43026,5.49293,0.78369
qmof-8c0809c,1725.46,0.531419,0.59118,11.03989,3.7001
qmof-9ad95f0,2328.33,1.1165,0.82421,20.09739,3.43201
qmof-5a49de7,1099.67,0.332481,0.49058,5.87103,1.89049
qmof-cb9ea13,2887.59,0.809558,0.64972,6.72198,5.64101
qmof-be54856,3574.27,1.20448,0.73817,12.46754,9.11618
qmof-3a743a9,837.321,0.275052,0.46128,4.73778,1.76976
qmof-c0a7dd7,0,0.331366,0.49408,6.48334,1.43734
qmof-74acec1,189.893,0.16161,0.30645,6.54637,0.39902
qmof-8bf6708,3817.03,1.15174,0.75413,14.50452,8.56106
qmof-1cc6d2b,2942.21,0.993223,0.69063,10.2604,9.27596
qmof-a37f8d6,1628.58,0.402226,0.56164,7.54587,1.51465
qmof-dabb11e,4821.09,2.34229,0.8459,15.43679,3.27655
qmof-0fa90ce,1900.05,0.496332,0.52143,4.77041,1.75766
qmof-db7535d,3979.38,1.4754,0.81106,15.24773,5.94165
qmof-fbb4304,0,0.296065,0.44456,5.3943,0.83666
qmof-071d192,3442.25,0.902177,0.68165,8.1101,6.40271
qmof-421195c,545.171,0.346892,0.41962,5.50233,0.46804
qmof-810fb5d,3621.48,1.33999,0.80784,14.91307,5.3057
qmof-56a4d8e,1173.23,0.303484,0.50329,5.82686,1.59252
qmof-e4196d0,854.465,0.225417,0.43177,4.72364,0.92748
qmof-391b266,2788.05,1.53153,0.79027,19.28151,6.96259
qmof-fe78703,1505.8,0.428148,0.55673,6.89829,2.86104
qmof-f527291,503.074,0.227273,0.3894,5.22643,1.04394
qmof-a9f9fb1,842.864,0.351779,0.43132,4.80875,0.7931
qmof-cd1371c,2273.81,1.08429,0.68816,16.81586,5.2794
qmof-8974c91,3578.25,1.3195,0.80281,15.43049,5.05561
qmof-c66194c,1748.08,0.475424,0.56241,5.80872,4.12578
qmof-914b104,4112.69,1.2397,0.74761,10.93531,9.19423
qmof-3eee18d,1001.51,0.416284,0.50896,8.44471,2.05788
qmof-33704d1,2770.46,0.932769,0.6794,9.25446,5.75936
qmof-ca08021,1786.36,0.436474,0.5271,5.59832,2.19952
qmof-258a220,3995.57,1.45924,0.77698,12.17619,7.25612
qmof-7ff8dd7,4140.36,1.50773,0.81339,10.48988,6.17555
qmof-6c8936d,2922.8,0.66396,0.60605,6.31825,3.59063
qmof-4615dbd,3933.44,1.37691,0.77843,12.91902,3.88017
qmof-1d2aeb7,3403.55,0.809008,0.69483,7.20327,6.2618
qmof-cac1cea,1923.74,0.465649,0.60475,7.97333,1.63511
qmof-d4ba604,827.654,0.270304,0.44095,5.53823,1.38362
qmof-a8dd8d4,1976.78,0.514086,0.55882,5.40345,2.59024
qmof-4628b51,2222,0.565982,0.5662,4.77159,1.49514
qmof-0182c67,3143.16,1.28694,0.74443,14.03366,10.71754
qmof-1cbedad,487.705,0.267741,0.38246,6.08521,0.93655
qmof-272c907,2267.85,0.541212,0.56159,5.45728,2.41754
qmof-28e7dd1,2763.18,0.801234,0.65559,8.5228,5.30408
qmof-baeb77e,2390.74,0.570391,0.56861,6.76601,2.67568
qmof-e2c816e,3547.15,0.941879,0.68436,8.29256,6.23614
qmof-837df85,456.023,0.235261,0.34792,4.70104,0.78806
qmof-ae9caec,3851.28,1.0369,0.70291,8.15051,8.27642
qmof-0204d66,552.601,0.235514,0.39341,4.85811,0.54197
qmof-e65b4c0,3359.53,0.873966,0.6773,7.60078,5.36863
qmof-425fd89,840.216,0.289869,0.42342,5.73966,1.16669
qmof-2b65e1f,3047.08,0.869794,0.70099,6.97037,5.64476
qmof-0929129,2295.51,0.571174,0.61538,6.83188,1.28449
qmof-1a833bd,5358.84,2.01203,0.81307,11.26385,8.1716
qmof-251851e,779.076,0.273774,0.45811,5.92608,1.0706
qmof-0e200b6,2765.7,0.866579,0.66845,8.21167,5.95526
qmof-0c3a6da,5467.68,1.6371,0.78267,9.90666,8.10905
qmof-f43e45a,3854.57,1.35526,0.75389,12.14728,8.33617
qmof-a1a468e,3111.18,1.10267,0.78844,14.42676,5.14659
qmof-fd009d5,1726.85,0.471835,0.5213,7.06562,2.21405
qmof-e019673,965.037,0.340368,0.45319,5.781,1.88765
qmof-371eb98,525.637,0.182201,0.37016,5.41284,1.00904
qmof-521b33c,3691.91,0.884714,0.663,6.95639,4.80546
qmof-cda8e7d,3497.23,1.02372,0.76503,12.49986,5.86239
qmof-1620f91,805.918,0.2966,0.42263,5.05494,1.22138
qmof-9c8ecba,946.406,0.3392,0.44195,4.87678,2.21346
qmof-4be80e4,578.184,0.263944,0.37577,4.83339,0.79588
qmof-4d1cebd,4402.13,1.81951,0.81493,13.35466,4.7225
qmof-5bf8bc9,2269.57,0.711339,0.64315,8.83964,3.63205
qmof-cc8d7ae,441.72,0.230956,0.35873,5.7617,0.78583
qmof-8eb67f4,3359.54,0.884781,0.71091,9.85669,7.08497
qmof-7873cd2,3093.32,1.06354,0.75731,11.85154,2.38868
qmof-07c0f40,1810.05,0.865034,0.66051,13.80959,3.87263
qmof-bc6d0a0,4726.38,1.71821,0.83097,12.08108,2.73133
qmof-43894b8,1894.24,0.525193,0.57201,6.39137,2.86938
qmof-bea446d,4001.42,1.26449,0.78312,11.47838,7.31856
qmof-136dedd,897.088,0.279712,0.46166,6.33697,1.07959
qmof-f9d1025,894.18,0.329166,0.44252,4.80631,1.41398
qmof-166954d,5696.6,2.84577,0.86885,16.44617,4.00888
qmof-801f41b,1119.31,0.386536,0.47564,5.75518,1.70624
qmof-58a8f42,1610.3,0.521854,0.55532,6.88013,3.21667
qmof-15c4a0c,582.091,0.287915,0.39005,4.7435,0.71483
qmof-d14fd27,5189.81,1.8058,0.79858,13.106,7.81974
qmof-af2bbe9,2776.3,0.721911,0.66491,8.00267,5.17611
qmof-cd2e621,2583.52,0.59051,0.58857,5.83954,3.03417
qmof-a3e01fb,5074.26,2.19438,0.8404,14.32735,6.56931
qmof-6721074,0,0.131493,0.30391,5.12112,0.68153
qmof-e010c6c,887.303,0.255232,0.49744,5.2817,1.66878
qmof-93f225f,2489.92,0.633187,0.64047,9.38832,4.68618
qmof-8a528fd,2996.78,0.748355,0.60258,7.40267,2.44702
qmof-d9ca2be,1099.56,0.398266,0.43642,7.99528,1.96824
qmof-9854e37,905.092,0.418065,0.44707,4.85927,1.4444
qmof-6505e92,1514.03,0.383086,0.5423,5.82074,1.50475
qmof-88bf4e5,3042.34,1.83908,0.80761,23.01453,6.75984
qmof-3366fb1,4139.04,1.7477,0.82203,13.4216,6.99757
qmof-b2c9241,1682.34,0.41506,0.56133,7.47926,1.58628
qmof-29c7dbe,3384.93,1.46659,0.76302,13.98129,12.33759
qmof-905c032,2636.37,0.706527,0.59654,7.0232,4.88879
qmof-2155e19,5029.75,2.30975,0.85163,14.25911,4.93586
qmof-c4528f3,2475.79,1.11014,0.73109,15.54374,8.42407
qmof-a7d01cd,1265.17,0.442651,0.56495,9.72637,1.85292
qmof-417c826,1155.46,0.396849,0.49366,7.64134,2.17437
qmof-541d78e,2772.75,0.647227,0.58751,5.77996,2.94687
qmof-d1d4e1b,5109.15,3.31442,0.9015,21.95892,2.68913
qmof-f5c9d76,3081.65,0.83182,0.67926,8.03337,5.98902
qmof-fae0ae2,2093.84,0.6204,0.62929,8.81132,4.53968
qmof-a0a3af5,435.564,0.249426,0.35866,5.15579,0.54981
qmof-104e204,3491.78,2.11137,0.81698,25.15453,7.32156
qmof-3bf9a94,3132.17,0.817456,0.68969,9.02155,5.49179
qmof-697aabc,3455.86,0.981205,0.69563,9.33087,6.55066
qmof-a963bc2,737.981,0.206315,0.47099,5.29352,1.10166
qmof-24d6f98,0,0.304697,0.45219,5.90649,1.44746
qmof-eac83e1,2080.02,0.620061,0.57497,8.08235,3.57591
qmof-fe4cda4,829.901,0.283965,0.46988,5.13567,1.28081
qmof-4d08885,1448.63,0.452644,0.51484,5.26691,1.39393
qmof-5d39206,4627,1.54329,0.79541,9.97764,11.22955
qmof-7e5cbc5,0,0.293526,0.40539,4.93772,1.68244
qmof-e1ae1a6,2689.89,0.863517,0.67517,9.34522,6.62729
qmof-5a8c101,4963.17,1.4943,0.77611,12.9596,10.02551
qmof-7ee5c89,3373.14,1.01223,0.73147,10.53467,7.70234
qmof-df2b648,3458.91,0.891812,0.74145,8.71537,5.08243
qmof-0e985bd,3570.42,2.699,0.84205,35.69556,5.70711
qmof-59a550a,4706.05,1.93209,0.83514,16.04793,3.11598
qmof-9aad35b,1096.16,0.347835,0.46997,5.14792,1.09204
qmof-ac8711c,1813.48,0.521482,0.55015,6.53719,3.46594
qmof-c09d082,2633.13,0.679484,0.62115,7.10177,5.38115
qmof-00b7416,4538.54,1.37131,0.77403,9.43193,10.0173
qmof-ef4b2a7,956.71,0.271249,0.46146,4.94597,1.00601
qmof-3ef068e,4245.18,1.85655,0.8304,13.30154,7.32923
qmof-91a9c47,2160.62,0.648733,0.66174,12.10871,4.08186
qmof-fd1a91f,3110.18,0.773329,0.66512,6.03656,6.10818
qmof-ccc24a6,2681.69,0.831439,0.65147,7.96555,4.59955
qmof-7f974b8,3461.27,0.815489,0.65015,6.37032,5.53631
qmof-b604c6b,0,0.274191,0.39155,4.77404,0.95557
qmof-3fd032f,554.604,0.25214,0.38607,5.40126,0.92924
qmof-417545d,4257.57,1.51715,0.7771,12.07007,7.0336
qmof-8f8d1f6,1299.66,0.282183,0.55341,5.25796,1.012
qmof-2ecf8bd,847.019,0.347424,0.45102,4.72123,1.76152
qmof-7501cda,1799.33,0.421639,0.59854,8.61439,3.11932
qmof-3c773f5,5464.94,1.96915,0.81097,13.94805,5.47746
qmof-5fcd937,1490.78,0.459852,0.57524,8.45331,1.98799
qmof-7ee5fa4,0,0.338602,0.44093,5.49384,0.92452
qmof-84455bc,1231.19,0.406194,0.62947,11.57414,1.89534
qmof-4481da3,1835.96,0.480187,0.52812,5.90039,1.44047
qmof-bb08fda,3291.37,0.798047,0.67512,6.73016,6.05262
qmof-9022510,4075.38,1.36065,0.74837,10.67866,8.70582
qmof-45eb13a,1150.25,0.382911,0.46794,6.16809,2.05192
qmof-a90117c,275.309,0.18219,0.32783,4.81889,0.2818
qmof-6e5a0c5,3923.45,1.55203,0.82807,16.25662,4.65005
qmof-0b51679,5128.85,2.32524,0.83547,13.21538,5.38526
qmof-5108c60,1309.79,0.454463,0.51434,6.95661,2.47306
qmof-264c381,1512.62,0.485505,0.56618,7.72853,2.70519
qmof-5af4c97,3259.26,1.46308,0.76386,15.35374,11.21785
qmof-b193d49,2810.94,1.02525,0.79483,13.30023,4.57725
qmof-c0b261d,3455.36,1.03198,0.73411,12.74984,9.06126
qmof-451bd3c,2066.01,0.556979,0.59346,7.36647,3.12065
qmof-b32e549,1591.5,0.448158,0.54241,5.11101,2.35927
qmof-94979df,4149.07,1.97757,0.84417,17.55305,3.00063
qmof-29d5123,2667.44,1.41112,0.84704,20.04787,2.91239
qmof-08e81c7,5230.56,3.09052,0.88658,16.62415,2.88163
qmof-730a3ab,3794.6,1.4649,0.82247,16.295,5.03013
qmof-831c36b,5332.94,2.68111,0.88199,13.66759,1.39707
qmof-1bb0dd9,1689.88,0.549447,0.6078,11.50384,4.10738
qmof-4482e16,1229.09,0.362524,0.46773,5.3365,1.38678
qmof-d8545ac,3061.78,0.945107,0.71752,8.47257,5.99752
