hMOF-7002669,3607.5,1.28136,0.7766,12.78654,1
hMOF-7002670,2022.01,0.799063,0.755,13.3508,1
hMOF-7002672,2642.69,0.651155,0.6259,8.46086,1
hMOF-7002671,3673.01,1.28016,0.7549,12.61828,1
hMOF-7002675,2917.85,0.770443,0.6752,8.47486,1
hMOF-7002673,3522.44,1.28706,0.7665,12.661,1
hMOF-7002680,2492.93,0.681774,0.6437,8.54464,1
hMOF-7002681,3858.33,1.17232,0.7695,15.0483,1
hMOF-7002682,2662.29,0.769905,0.7382,6.64252,1
hMOF-7002676,3661.69,1.34796,0.7806,12.98063,1
hMOF-7002677,3592.3,1.28577,0.7691,12.64077,1
hMOF-7002678,3508.07,1.30796,0.7782,12.57664,1
hMOF-7002674,4024.8,2.1346,0.8421,18.082,1
hMOF-7002661,3060.96,0.8169,0.6814,8.67761,1
hMOF-7002679,3313.7,1.14047,0.7414,12.61678,1
hMOF-7002685,3812.17,1.13236,0.7495,15.05684,1
hMOF-7002687,3971.26,1.2275,0.7646,12.47102,1
hMOF-7002684,4063.27,1.58435,0.8054,14.69169,1
hMOF-7002688,3533.69,1.14057,0.7639,13.76341,1
hMOF-7002689,3673.52,1.03262,0.7458,13.13885,1
hMOF-7002690,3476.45,1.13667,0.7665,13.09775,1
hMOF-7002686,3993.35,1.41426,0.783,12.38321,1
hMOF-7002693,2974.78,0.958809,0.7391,13.82368,1
hMOF-7002695,2719.22,0.909565,0.733,13.68819,1
hMOF-7002691,4015.47,1.60078,0.8168,14.63269,1
hMOF-7002696,2092.09,0.663696,0.7247,13.50537,1
hMOF-7002683,3189.31,0.965854,0.6815,10.5678,1
hMOF-7002692,3952.44,1.39644,0.7989,14.13528,1
hMOF-7002698,2351.63,0.753184,0.7314,13.46433,1
hMOF-7002699,2435.57,0.701756,0.7238,9.98945,1
hMOF-7002700,3602.39,1.14561,0.7418,13.30644,1
hMOF-7002697,2629.67,0.96248,0.7803,12.76495,1
hMOF-7002694,3653.8,1.88428,0.8382,18.66897,1
hMOF-7002702,3042.68,0.997888,0.7103,13.93288,1
hMOF-7002701,4082.36,1.66411,0.8038,13.35781,1
hMOF-7002704,3229.05,0.840455,0.6764,9.07405,1
hMOF-7002705,3852.64,1.44225,0.789,14.63456,1
hMOF-7002706,4265.07,1.58656,0.8002,12.36843,1
hMOF-7002703,3664.54,1.39724,0.7697,14.63832,1
hMOF-7002709,3655.45,1.07846,0.7455,7.53968,1
hMOF-7002708,4070.71,1.58804,0.8045,12.96844,1
hMOF-7002710,3429.8,1.14443,0.7537,14.15661,1
hMOF-7002711,3309.67,1.10618,0.7421,14.03661,1
hMOF-7002720,2236.32,0.703531,0.6499,10.40689,1
hMOF-7002713,2747.94,0.942603,0.7093,13.70464,1
hMOF-7002712,3585.41,1.42738,0.7838,13.90763,1
hMOF-7002721,2366.97,0.707437,0.6536,9.05344,1
hMOF-7002718,2985.94,0.988513,0.7247,12.04824,1
hMOF-7002714,3704.48,1.25586,0.761,12.15308,1
hMOF-7002717,3626.74,1.44359,0.7881,13.0782,1
hMOF-7002707,2812.92,0.931677,0.6719,13.98712,1
hMOF-7002722,1771.87,0.501385,0.5947,9.69183,1
hMOF-7002716,1969.69,0.657337,0.6173,11.05279,1
hMOF-7002715,3518.92,1.07411,0.7132,11.44039,1
hMOF-7002719,3743.43,1.35506,0.7779,12.75442,1
hMOF-7002724,1637.11,0.523096,0.6029,9.5143,1
hMOF-7002723,1546.82,0.492277,0.5928,10.02825,1
hMOF-7002728,1326.67,0.422744,0.5697,9.23161,1
hMOF-7002727,1307.45,0.413292,0.5628,8.80575,1
hMOF-7002729,807.841,0.244412,0.5263,8.81388,1
hMOF-7002730,973.086,0.286716,0.5339,7.84969,1
hMOF-7002726,2622.03,0.91582,0.7198,11.13273,1
hMOF-7002725,2887.87,1.07365,0.7502,11.78172,1
hMOF-7002731,948.61,0.282259,0.5439,8.29302,1
hMOF-7002732,2087.47,0.732373,0.7241,11.57654,1
hMOF-7002733,1575.82,0.490934,0.5524,8.34739,1
hMOF-7002738,1620.25,0.523509,0.5868,9.69432,1
hMOF-7002737,1561.69,0.508702,0.5796,9.46629,1
hMOF-7002739,1633.41,0.521322,0.5945,9.81812,1
hMOF-7002736,1494.98,0.47629,0.5632,9.70181,1
hMOF-7002740,1717.08,0.573395,0.6125,10.164,1
hMOF-7002734,2787.21,1.0925,0.7307,13.20395,1
hMOF-7002741,1659.78,0.529608,0.597,10.04737,1
hMOF-7002735,4314.24,2.24099,0.8425,18.19107,1
hMOF-7002745,4105.16,1.24989,0.7828,12.73245,1
hMOF-7002744,1633.45,0.469824,0.5585,9.40044,1
hMOF-7002751,2292.75,0.727044,0.671,10.39122,1
hMOF-7002742,2747.29,1.10667,0.7452,12.97403,1
hMOF-7002743,2921.25,0.93077,0.6998,10.51492,1
hMOF-7002747,4098.01,1.60018,0.8014,14.35644,1
hMOF-7002748,4054.76,1.60717,0.8058,13.50811,1
hMOF-7002746,4004.23,1.47722,0.7835,14.90798,1
hMOF-7002753,1801.53,0.56239,0.6235,10.07849,1
hMOF-7002749,3794.66,1.0438,0.7261,12.05871,1
hMOF-7002750,3661.78,0.995129,0.7257,9.54426,1
hMOF-7002755,1720.54,0.556015,0.6288,9.79138,1
hMOF-7002756,1714.22,0.568907,0.6307,9.87776,1
hMOF-7002757,1400.19,0.457169,0.5975,10.21685,1
hMOF-7002758,1655.31,0.486621,0.5841,9.71137,1
hMOF-7002760,991.525,0.305765,0.5711,9.44536,1
hMOF-7002759,1413.97,0.463861,0.5931,9.76046,1
hMOF-7002752,4512.81,2.61188,0.8655,18.58907,1
hMOF-7002754,2898.82,1.13444,0.7631,13.06697,1
hMOF-7002761,942.401,0.295066,0.5511,9.13748,1
hMOF-7002762,904.686,0.278303,0.5561,8.58166,1
hMOF-7002763,1779.34,0.554375,0.5919,8.07273,1
hMOF-7002764,1688.21,0.525378,0.5731,9.2123,1
hMOF-7002765,1596.46,0.484861,0.5542,8.62418,1
hMOF-7002766,1832.29,0.539684,0.5933,9.31224,1
hMOF-7002774,0,0.277144,0.4556,6.48342,1
hMOF-7002769,1742.5,0.571709,0.6127,10.24254,1
hMOF-7002768,1683.59,0.553213,0.6066,10.02121,1
hMOF-7002771,1949.75,0.583166,0.6191,8.32264,1
hMOF-7002772,2013.53,0.602676,0.6279,9.18299,1
hMOF-7002773,1796.31,0.552706,0.6087,8.55722,1
hMOF-7002767,3260.08,1.14352,0.7411,11.01972,1
hMOF-7002770,3015.5,1.14118,0.7537,12.04642,1
hMOF-7002775,1468.88,0.463144,0.5566,7.57129,1
hMOF-7002776,1602.45,0.499381,0.5795,9.17958,1
hMOF-7002777,1706.59,0.487417,0.566,8.63551,1
hMOF-7002778,1540.66,0.46967,0.5596,7.13818,1
hMOF-7002779,1506.47,0.468022,0.5596,9.04243,1
hMOF-7002780,1611.11,0.479723,0.5704,8.46934,1
hMOF-7002781,1672.11,0.523325,0.598,8.92314,1
hMOF-7002784,3610.29,1.09897,0.766,13.32971,1
hMOF-7002783,4091.83,1.66404,0.8195,15.34886,1
hMOF-7002782,2758.62,0.971432,0.7243,13.05638,1
hMOF-7002785,2783.16,1.0042,0.7915,12.70919,1
hMOF-7002787,4206.9,1.27318,0.7667,12.99009,1
hMOF-7002792,4125.38,1.69787,0.8123,15.73251,1
hMOF-7002793,4279.42,1.88869,0.8276,14.77985,1
hMOF-7002786,4453.98,1.6879,0.8067,14.6031,1
hMOF-7002788,4097.72,1.64524,0.8048,16.65578,1
hMOF-7002791,3807.13,1.41044,0.7857,13.01048,1
hMOF-7002789,4010.27,1.46187,0.7865,16.65638,1
hMOF-7002790,3819.66,1.38485,0.7724,15.30694,1
hMOF-7002796,3833.31,1.41815,0.8035,16.48809,1
hMOF-7002794,3480.49,1.39253,0.795,17.14079,1
hMOF-7002798,3049.19,1.08323,0.7598,15.07907,1
hMOF-7002795,3843.07,1.67948,0.8206,17.619,1
hMOF-7002800,3077.12,1.01582,0.7503,15.16578,1
hMOF-7002797,3825.19,1.79953,0.8319,16.04879,1
hMOF-7002801,2972.41,1.14629,0.7716,17.05123,1
hMOF-7002799,3572.64,1.57293,0.8155,15.86059,1
hMOF-7002802,2606.73,0.966471,0.7739,16.67952,1
hMOF-7002803,2023.49,0.663984,0.7345,16.06752,1
hMOF-7002805,2629.2,0.834253,0.7505,13.91899,1
hMOF-7002804,2222.3,0.796202,0.7556,12.15693,1
hMOF-7002808,3594.51,1.48567,0.794,16.8873,1
hMOF-7002807,3988.22,1.46917,0.7793,12.76985,1
hMOF-7002806,3640.82,1.40566,0.7716,14.01182,1
hMOF-7002809,3643.07,1.46097,0.7896,16.6585,1
hMOF-7002810,3780.1,1.2536,0.769,13.47798,1
hMOF-7002815,4398.65,2.05268,0.8387,17.66924,1
hMOF-7002816,4279.9,2.03954,0.8334,19.29455,1
hMOF-7002813,3742.41,1.33121,0.7679,13.62819,1
hMOF-7002812,3580.34,1.23597,0.7537,16.16261,1
hMOF-7002817,3893.33,1.72259,0.8281,16.84423,1
hMOF-7002814,3450.38,1.26181,0.7721,16.54923,1
hMOF-7002820,3387.51,1.43072,0.7981,18.4962,1
hMOF-7002818,3670.35,1.57764,0.8132,18.84078,1
hMOF-7002811,4082.33,2.00962,0.8313,23.55243,1
hMOF-7002819,3886.13,1.89316,0.8362,17.24143,1
hMOF-7002821,3525.85,1.65496,0.8259,16.7041,1
hMOF-7002822,3481.44,1.60135,0.8216,15.63246,1
hMOF-7002823,2507.41,1.06441,0.7987,18.36668,1
hMOF-7002824,2464.99,0.985289,0.7892,17.54589,1
hMOF-7002825,2438.3,1.02615,0.7959,18.63189,1
hMOF-7002826,4116.63,1.69752,0.8006,14.03507,1
hMOF-7002827,4135.27,1.66349,0.7995,17.79705,1
hMOF-7002880,2346.99,0.694282,0.6681,8.82902,1
hMOF-7002829,3921.18,1.70946,0.8024,18.38111,1
hMOF-7002828,3796.74,1.65822,0.797,19.05637,1
hMOF-7002831,3907.07,1.67626,0.81,18.04071,1
hMOF-7002881,2334.09,0.745726,0.68,10.57468,1
hMOF-7002882,1816.24,0.570947,0.6418,9.88968,1
hMOF-7002883,1887.94,0.554919,0.6238,9.33356,1
hMOF-7002884,2046.41,0.657691,0.6599,11.24416,1
hMOF-7002830,3876.95,1.41471,0.7691,12.71196,1
hMOF-7002887,1407.23,0.441763,0.6334,8.92717,1
hMOF-7002885,1697.03,0.498363,0.6038,9.70482,1
hMOF-7002886,1136.4,0.348818,0.5963,9.4013,1
hMOF-7002888,2179.99,0.900349,0.7757,13.80485,1
hMOF-7002889,2343.35,0.998937,0.7845,13.70885,1
hMOF-7002893,2119.42,0.699552,0.6542,9.83459,1
hMOF-7002892,2034.46,0.640027,0.6294,10.69695,1
hMOF-7002895,2292.61,0.683116,0.6488,9.40667,1
hMOF-7002896,2423.32,0.732777,0.6672,9.46151,1
hMOF-7002891,3338,1.45898,0.7836,13.6468,1
hMOF-7002898,2206.05,0.652594,0.6354,8.57949,1
hMOF-7002899,2124.43,0.713958,0.6576,11.28106,1
hMOF-7002890,3514.09,1.25106,0.7503,12.62,1
hMOF-7002894,1752,0.479788,0.5365,7.35887,1
hMOF-7002901,1877.03,0.569663,0.6169,8.16724,1
hMOF-7002904,3657.57,1.22644,0.7791,9.86937,1
hMOF-7002905,3062.36,1.0163,0.7501,10.1213,1
hMOF-7002902,3990.97,1.99691,0.8444,16.62141,1
hMOF-7002897,4292.43,3.13786,0.8881,21.62685,1
hMOF-7002900,2935.43,1.27205,0.768,15.04003,1
hMOF-7002906,3322.63,1.53376,0.8155,15.39912,1
hMOF-7002907,3423.99,1.58862,0.824,16.35888,1
hMOF-7002909,2742.77,1.20413,0.8119,14.76311,1
hMOF-7002916,4408.65,2.29333,0.8425,19.52525,1
hMOF-7002910,4106.9,1.93963,0.8258,15.76407,1
hMOF-7002917,4489.78,2.29286,0.8423,19.27184,1
hMOF-7002912,3831.97,1.98589,0.8377,16.76484,1
hMOF-7002914,3910.08,1.89827,0.8312,16.53918,1
hMOF-7002915,3464.01,1.082,0.7348,9.81068,1
hMOF-7002913,4337.78,3.09323,0.8861,18.72353,1
hMOF-7002911,2287.48,0.688698,0.6111,9.28808,1
hMOF-7002919,3855.57,1.8359,0.8248,18.0671,1
hMOF-7002921,3235.84,1.47522,0.8013,18.5384,1
hMOF-7002918,4020.52,2.89066,0.886,21.72399,1
hMOF-7002903,3132.5,0.813285,0.6878,9.42959,1
hMOF-7002924,2612.4,1.14045,0.8037,17.73209,1
hMOF-7002920,3920.52,2.32712,0.8611,20.11606,1
hMOF-7002922,3405.95,1.95,0.8448,19.10958,1
hMOF-7002925,2650.86,1.2141,0.816,18.20839,1
hMOF-7002926,2213.43,0.998464,0.8014,17.64493,1
hMOF-7002908,2404.25,0.629473,0.653,9.29696,1
hMOF-7002928,2455.6,1.05339,0.7997,14.46225,1
hMOF-7002930,4174.86,1.88825,0.8106,17.29324,1
hMOF-7002929,4048.86,1.84823,0.8077,17.87339,1
hMOF-7002932,4149.4,2.41483,0.8586,19.99126,1
hMOF-7002943,2817.89,0.801329,0.6763,11.3313,1
hMOF-7002935,4091.21,1.83525,0.8281,14.66553,1
hMOF-7002936,4118.01,1.94524,0.8348,18.08338,1
hMOF-7002933,3962.14,2.26157,0.8453,18.23175,1
hMOF-7002931,4239.52,1.88004,0.8057,15.22134,1
hMOF-7002937,3979.25,1.68806,0.8123,17.01405,1
hMOF-7002923,2504.76,0.807767,0.6999,8.92178,1
hMOF-7002939,4118.4,1.60505,0.7948,13.28711,1
hMOF-7002944,1597.11,0.468167,0.5927,9.77014,1
hMOF-7002942,4627.14,3.68612,0.8988,23.76983,1
hMOF-7002946,1263.61,0.385113,0.6052,9.15242,1
hMOF-7002938,4324.13,2.2205,0.8423,20.00031,1
hMOF-7002941,3662.63,1.54727,0.7956,17.85963,1
hMOF-7002927,1490.18,0.383301,0.6153,8.3939,1
hMOF-7002948,1967.14,0.651421,0.6401,9.55503,1
hMOF-7002945,2172.41,0.987837,0.7798,15.49661,1
hMOF-7002940,3404.76,1.2931,0.7548,17.13694,1
hMOF-7002952,2171.53,0.608189,0.6303,7.35991,1
hMOF-7002947,3484.93,1.46753,0.7876,13.10372,1
hMOF-7002954,1204.3,0.530149,0.5984,8.7745,1
hMOF-7002953,0,0.394162,0.5018,5.82164,1
hMOF-7002949,1808.09,0.517912,0.5902,8.79201,1
hMOF-7002950,3076.43,1.29823,0.7857,12.93301,1
hMOF-7002956,1915.17,0.506227,0.5885,7.88202,1
hMOF-7002957,2129.77,0.554317,0.6048,6.78561,1
hMOF-7002960,4641.98,1.81743,0.8264,10.03892,1
hMOF-7002959,2046.8,0.529433,0.6075,8.49838,1
hMOF-7002934,2884.56,0.935876,0.6996,8.50061,1
hMOF-7002951,2821.08,1.94948,0.8746,22.21239,1
hMOF-7002958,1447.26,0.385914,0.51,6.50832,1
hMOF-7002961,4670.33,2.58739,0.8706,15.89523,1
hMOF-7002964,4309.15,1.53836,0.7955,9.71627,1
hMOF-7002955,2979.35,1.11868,0.7429,11.92438,1
hMOF-7002962,4268.25,2.16604,0.8568,14.94692,1
hMOF-7002968,4414.98,1.48402,0.7917,11.99482,1
hMOF-7002965,4069.01,2.08264,0.8364,16.82351,1
hMOF-7002972,4421.97,2.05639,0.8367,17.90557,1
hMOF-7002967,4263.65,2.08894,0.8443,16.76557,1
hMOF-7002974,3890.73,1.66337,0.8196,14.55588,1
hMOF-7002975,3834.63,1.69609,0.8211,17.9526,1
hMOF-7002976,3811.57,1.65214,0.8188,16.64874,1
hMOF-7002978,3372.72,1.37951,0.7955,14.00406,1
hMOF-7002973,3914.61,2.22702,0.8551,18.33012,1
hMOF-7002977,3685.93,1.6367,0.8204,17.98542,1
hMOF-7002969,3772.53,1.73882,0.8115,15.11155,1
hMOF-7002979,3127.12,1.33723,0.7931,17.49899,1
hMOF-7002971,3882.99,1.73344,0.8227,16.41905,1
hMOF-7002980,3279.52,1.36325,0.7936,17.40203,1
hMOF-7002981,2616.37,1.08631,0.7963,17.71583,1
hMOF-7002970,4449.9,1.67678,0.7981,13.90766,1
hMOF-7002982,2794.81,1.14611,0.797,15.17223,1
hMOF-7002966,3612.08,1.19391,0.7215,13.76161,1
hMOF-7002983,2420.38,0.935053,0.7793,15.42744,1
hMOF-7002963,3159.1,0.909723,0.7197,10.16242,1
hMOF-7002984,2498.85,1.01209,0.7926,18.04449,1
hMOF-7002985,4104.13,1.70055,0.8019,15.29413,1
hMOF-7002,139.822,0.165181,0.3831,3.36957,1
hMOF-7002986,4101.46,1.68751,0.7996,16.34911,1
hMOF-7002987,3855.49,1.4304,0.7733,15.99717,1
hMOF-7002988,3858.5,1.62532,0.801,15.9571,1
hMOF-7002989,4066.39,1.63149,0.8041,13.75166,1
hMOF-7002990,3961.2,1.66834,0.8101,18.1555,1
hMOF-7002993,3763.78,1.65047,0.8059,17.7681,1
hMOF-7002994,3970.17,1.67949,0.8116,16.66798,1
hMOF-7003002,4289.92,1.97259,0.832,14.12295,1
hMOF-7002995,3802.82,1.66673,0.8096,17.71793,1
hMOF-7002997,3918.28,1.46782,0.784,15.83638,1
hMOF-7003001,3887.85,1.5052,0.7935,15.56138,1
hMOF-7003000,3826.74,1.45448,0.7927,15.99429,1
hMOF-7002996,4147.89,2.18002,0.8399,18.59306,1
hMOF-7002992,2852.76,1.02872,0.6924,14.92098,1
hMOF-7003003,3620.47,1.58585,0.8142,17.34909,1
hMOF-7003005,3973.02,1.49609,0.808,13.3551,1
hMOF-7003004,3684.19,1.51973,0.811,16.41345,1
hMOF-7002999,3618.27,1.14284,0.7289,11.99789,1
hMOF-7002998,2919.08,1.14215,0.7284,14.7714,1
hMOF-7003006,3105.04,1.32998,0.7943,17.21304,1
hMOF-7003007,2353.11,0.897706,0.7806,15.52376,1
hMOF-7003008,2496.74,0.910819,0.7779,12.07893,1
hMOF-7003011,3379.86,1.08954,0.7416,13.13542,1
hMOF-7003009,2353.83,0.985692,0.7863,16.91515,1
hMOF-7003010,3704.85,1.58326,0.8006,16.21478,1
hMOF-7002991,3405.37,1.19625,0.7157,12.72456,1
hMOF-7003014,3780.19,1.52522,0.802,15.61168,1
hMOF-7003012,3684.18,1.52828,0.792,16.15021,1
hMOF-7003015,3695.98,1.61911,0.8106,17.061,1
hMOF-7003025,1689.46,0.468371,0.5947,6.47687,1
hMOF-7003016,3747.7,1.47747,0.7871,16.975,1
hMOF-7003019,3569.16,1.2806,0.7732,14.48527,1
hMOF-7003018,3949.34,1.15586,0.7429,8.55046,1
hMOF-7003021,2115.62,0.891187,0.7671,13.30546,1
hMOF-7003026,1687.42,0.413583,0.5296,6.6124,1
hMOF-7003024,3021.01,1.14631,0.7635,12.34149,1
hMOF-7003030,2563.55,0.768499,0.6846,10.88074,1
hMOF-7003020,2945.58,2.00418,0.8757,21.92001,1
hMOF-7003017,3916.04,1.65595,0.7989,13.79505,1
hMOF-7003013,3313.56,1.38451,0.7524,13.55275,1
hMOF-7003023,3212.21,1.21243,0.7523,13.44148,1
hMOF-7003028,3358.11,1.53262,0.8074,15.65803,1
hMOF-7003027,2773.57,0.957927,0.7173,10.76857,1
hMOF-7003034,2020.25,0.620844,0.6536,9.61996,1
hMOF-7003035,1934.87,0.629947,0.6631,11.37776,1
hMOF-7003031,3411.29,1.4204,0.8016,13.84973,1
hMOF-7003032,3423.74,1.45626,0.805,14.47501,1
hMOF-7003039,1906.15,0.549646,0.6617,11.27762,1
hMOF-7003036,1755.4,0.51416,0.6147,9.26367,1
hMOF-7003037,1971.9,0.606457,0.6457,10.73836,1
hMOF-7003038,1528.87,0.451862,0.6429,9.35635,1
hMOF-7003040,1663.7,0.445612,0.634,8.52784,1
hMOF-7003041,1362.83,0.439253,0.649,10.63261,1
hMOF-7003043,2469.7,0.772331,0.6761,10.31361,1
hMOF-7003042,2529.63,0.777542,0.6675,9.43855,1
hMOF-7003046,2351.28,0.744946,0.674,10.14939,1
hMOF-7003047,2542.19,0.733275,0.6675,9.68066,1
hMOF-7003022,1011.55,0.310597,0.5347,7.35811,1
hMOF-7003049,2446.86,0.684503,0.6431,7.85063,1
hMOF-7003045,1807.76,0.509346,0.5515,8.669,1
hMOF-7003050,2418.76,0.704527,0.6497,8.59486,1
hMOF-7003048,2183.13,0.66646,0.6435,9.77095,1
hMOF-7003029,2428.28,0.589682,0.6213,8.8703,1
hMOF-7003054,2815.36,0.869758,0.7138,10.29444,1
hMOF-7003053,2685.82,0.77103,0.694,9.58362,1
hMOF-7003057,1629.38,0.447473,0.5645,7.98589,1
hMOF-7003055,2743.31,0.983018,0.7374,11.67085,1
hMOF-7003056,2362.64,0.846076,0.7083,11.41264,1
hMOF-7003052,3554.74,1.69386,0.8249,15.55094,1
hMOF-7003060,1594.47,0.542264,0.6698,11.1661,1
hMOF-7003033,2086.9,0.555189,0.6138,8.04246,1
hMOF-7003059,1464.19,0.503656,0.6585,10.57115,1
hMOF-7003051,3077.92,1.34674,0.7719,16.34969,1
hMOF-7003044,2769.45,0.887214,0.6689,10.63937,1
hMOF-7003058,2415.82,0.872416,0.7512,11.90344,1
hMOF-7003062,2365.39,0.819031,0.6724,10.79176,1
hMOF-7003063,2194.85,0.664917,0.6235,10.35244,1
hMOF-7003061,2052.14,0.819033,0.7617,13.6194,1
hMOF-7003068,2328.71,0.857524,0.697,11.3574,1
hMOF-7003066,3053.53,0.961601,0.7159,11.01261,1
hMOF-7003064,1600,0.432718,0.5316,7.20883,1
hMOF-7003065,3412.35,1.61732,0.8077,16.70271,1
hMOF-7003067,3738.62,1.72999,0.8188,14.49361,1
hMOF-7003075,3487.38,0.977089,0.7161,10.10583,1
hMOF-7003076,3491.46,1.21631,0.7568,13.33305,1
hMOF-7003070,2409.78,0.727215,0.6573,9.94233,1
hMOF-7003071,2295.2,0.631855,0.6215,8.08282,1
hMOF-7003072,2095.58,0.745116,0.6621,11.29691,1
hMOF-7003078,2974.31,1.03259,0.7412,13.0758,1
hMOF-7003069,3452.2,1.64512,0.8125,14.70587,1
hMOF-7003074,1885.53,0.550732,0.6004,9.68521,1
hMOF-7003077,2721.09,0.997124,0.7339,13.05632,1
hMOF-7003079,2173.98,0.788653,0.7038,12.73404,1
hMOF-7003073,3699.21,1.51752,0.7905,15.3241,1
hMOF-7003080,2210.19,0.744617,0.6885,11.86148,1
hMOF-7003081,3308.82,1.57298,0.8156,15.40549,1
hMOF-7003082,2552.3,1.10002,0.7995,16.12729,1
hMOF-7003084,1692.38,0.592988,0.6886,12.50923,1
hMOF-7003085,2721.24,1.18735,0.8084,14.7744,1
hMOF-7003086,3068.63,0.972912,0.7055,10.92488,1
hMOF-7003087,2822.02,1.00162,0.7121,12.61037,1
hMOF-7003091,3301.08,1.01988,0.7237,11.67144,1
hMOF-7003090,2727.15,1.0204,0.7241,12.72398,1
hMOF-7003088,2804.24,1.00721,0.7125,12.97771,1
hMOF-7003094,3430.04,1.04709,0.7304,10.93683,1
hMOF-7003089,2525.65,0.691538,0.6303,9.24778,1
hMOF-7003095,3210.18,0.982811,0.7239,12.75789,1
hMOF-7003096,2936.76,0.873743,0.693,10.12326,1
hMOF-7003097,2435.17,0.816492,0.683,11.00933,1
hMOF-7003093,1695.84,0.526452,0.553,9.5732,1
hMOF-7003098,2358.45,0.673801,0.6354,10.23334,1
hMOF-7003099,3266.48,1.40879,0.7954,13.79958,1
hMOF-7003100,3345.23,1.43328,0.7964,14.32894,1
hMOF-7003101,1765.22,0.528715,0.6157,8.7195,1
hMOF-7003103,1804.53,0.542821,0.6191,9.31207,1
hMOF-7003102,1728.2,0.523549,0.6223,9.35511,1
hMOF-7003104,2048.45,0.595651,0.629,9.36562,1
hMOF-7003083,1725.9,0.418061,0.6077,8.95225,1
hMOF-7003106,2166.29,0.665887,0.6288,9.23469,1
hMOF-7003105,1307.18,0.381042,0.5979,9.34988,1
hMOF-7003107,2071.89,0.604516,0.6203,8.30786,1
hMOF-7003092,2416.27,0.816355,0.6392,14.55753,1
hMOF-7003109,3244.52,1.4324,0.795,16.02591,1
hMOF-7003110,1737.97,0.547658,0.6182,10.69845,1
hMOF-7003111,1578.74,0.453112,0.581,9.72361,1
hMOF-7003112,1707.55,0.470198,0.5913,9.68917,1
hMOF-7003108,3350.09,1.32849,0.7759,14.23465,1
